,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
131,584537,3.0,5,PGH,2384,637145,333,10/06/2019,02/08/2018,200000,40.448326,-79.907126,15364,531929,15208,South Murtland Street,Pennsylvania,328400.0,2019,SingleFamily,1960
132,424529,1.5,3,PGH,2290,505190,230,10/06/2019,07/05/1991,110000,40.450684,-79.91253,2880,356604,15208,South Linden Avenue,Pennsylvania,201500.0,2019,SingleFamily,1885
133,321421,1.0,2,PGH,NA,343920,649,10/06/2019,NA,NA,40.447428,-79.917204,NA,292493,15206,Gettysburg Street,Pennsylvania,NA,NA,SingleFamily,NA
134,729189,3.0,4,PGH,3204,845859,1091,10/06/2019,08/23/1995,230000,40.450551,-79.917003,11700,648978,15206,Beechwood Boulevard,Pennsylvania,429600.0,2019,SingleFamily,1940
135,582624,2.5,3,PGH,2707,640886,634,10/06/2019,08/26/1998,212000,40.446944,-79.915896,3960,541840,15206,South Linden Avenue,Pennsylvania,322900.0,2019,SingleFamily,1910
136,184428,1.5,3,PGH,800,215781,1367,10/06/2019,09/08/2000,108000,40.421315,-79.923657,3500,147542,15217,Shady Avenue,Pennsylvania,136000.0,2019,SingleFamily,1940
137,309145,1.0,3,PGH,1288,340059,336,10/06/2019,10/22/2008,197508,40.445588,-79.900157,3827,281322,15208,Carnegie Place,Pennsylvania,197900.0,2019,SingleFamily,1930
138,455535,4.0,3,Edgewood,3397,569419,275,10/06/2019,09/25/1991,72000,40.445151,-79.894237,6800,368983,15221,East End Avenue,Pennsylvania,208000.0,2019,MultiFamily2To4,1910
139,184676,1.5,2,Wilkinsburg,1570,240079,536,10/06/2019,03/07/1996,52850,40.440091,-79.894289,4402,138507,15221,Peebles Street,Pennsylvania,79300.0,2019,Duplex,1910
140,539826,2.5,3,PGH,2102,604605,190,10/06/2019,10/29/1993,200000,40.447979,-79.906715,7020,469649,15208,Hartwood Drive,Pennsylvania,283800.0,2019,SingleFamily,1960
141,286426,1.1,3,PGH,1392,306476,405,10/06/2019,02/13/2019,283000,40.446378,-79.907156,2975,269240,15208,Lloyd Street,Pennsylvania,142000.0,2019,SingleFamily,1906
